id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
24243862,Beautiful Greenwich Village Loft Apartment,5002183,Kyra,Manhattan,Greenwich Village,40.72705,-73.99904,Entire home/apt,175,2,3,2018-07-18,0.12,1,0
24244194,Full private bathroom inside private room :),176821276,Andrea,Manhattan,Harlem,40.82499,-73.95374,Private room,70,3,8,2018-08-13,0.28,1,0
24244796,Upscale Soho 1 Bedroom Artist Apartment,70091196,Frances,Manhattan,Nolita,40.72402,-73.99452,Entire home/apt,205,2,79,2020-03-12,2.96,1,7
24245905,One-br apt in the heart of NYC for late May,131914514,Li,Manhattan,Midtown,40.75265,-73.9684,Entire home/apt,145,4,0,,,1,0
24246039,Central Park West Duplex,106309624,Burt,Manhattan,Upper West Side,40.78723,-73.97031,Entire home/apt,215,2,6,2019-04-22,0.21,1,0
24246595,Cozy apt in Bedstuy,34360053,Seba,Brooklyn,Bedford-Stuyvesant,40.6879,-73.94473,Entire home/apt,101,14,1,2018-04-07,0.03,1,0
24246704,NEAR COLUMBIA PRESBYTERIAN HOSP. Student&Visitor,25237492,Juliana,Manhattan,Washington Heights,40.84135,-73.94011,Private room,65,30,3,2018-12-07,0.12,34,365
24247380,Crown Heights Brooklyn Room near Franklin Ave,76737749,Chris,Brooklyn,Crown Heights,40.6735,-73.95562,Private room,45,1,0,,,1,0
24247797,East Village room with a view,19001556,Monica,Manhattan,East Village,40.72421,-73.98025,Private room,100,3,6,2018-06-22,0.22,2,0
24248461,Cozy Pad in East Williamsburg,25039950,David,Brooklyn,Williamsburg,40.71115,-73.93735,Private room,44,1,6,2018-05-31,0.21,2,0
24248741,Minimal Williamsburg Space,2796906,Austin,Brooklyn,Williamsburg,40.70833,-73.94898,Private room,30,1,3,2018-04-13,0.10,1,0
24250052,Private Room on NYC's Upper West Side,21379585,Erik Joshua,Manhattan,Upper West Side,40.77988,-73.98605,Private room,80,1,94,2020-03-11,3.28,1,0
24258565,Stylish Nolita 1 Bedroom,143589,Delia,Manhattan,Nolita,40.72213,-73.99479,Entire home/apt,110,3,24,2020-03-02,0.87,1,60
24260244,NYC BEAUTIFUL APARTMENT IN MANHATTAN,58023108,Nicole,Manhattan,Kips Bay,40.74077,-73.97977,Private room,102,20,2,2018-04-11,0.07,1,0
24260247,Ditmas Park Victorian Home,14759766,Jerry,Brooklyn,Flatbush,40.64401,-73.96047,Entire home/apt,350,7,1,2019-04-21,0.06,2,76
24260404,WOW ! Beautiful Mini Loft Near The Beach,182940016,Comfy,Queens,Far Rockaway,40.59707,-73.76506,Entire home/apt,500,7,0,,,1,90
24260464,Garden apartment in a private house,15310048,Darya,Brooklyn,East Flatbush,40.65185,-73.94555,Entire home/apt,70,30,7,2020-05-31,0.26,6,338
24264371,Comfy Private Room,182976972,Annero,Brooklyn,East Flatbush,40.64929,-73.92647,Private room,65,3,52,2020-06-09,1.84,3,262
24265177,Bright Renewed Apartment 1 minute from A express train,182945752,Carol&Emerson,Manhattan,Washington Heights,40.84104,-73.93838,Private room,55,2,103,2020-03-20,3.67,1,102
24265209,Cozy Apartment,182295691,Doudou,Manhattan,Upper East Side,40.77311,-73.95508,Entire home/apt,160,5,15,2020-01-31,0.56,1,0
24265333,Prime Williamsburg location- Private bedrm & bath,84527789,Lauren,Brooklyn,Williamsburg,40.71686,-73.95638,Private room,51,2,24,2019-08-24,0.85,1,0
24265776,Cozy Brooklyn Apartment room near  Manhattan,10875931,Bart,Brooklyn,Flatbush,40.64741,-73.97102,Private room,45,1,86,2020-01-30,3.06,1,75
24266273,Cozy Private Room in Downtown Flushing法拉盛中心私人房间,181710793,Michelle & Evelyn,Queens,Flushing,40.76525,-73.83055,Private room,45,1,151,2020-08-02,5.42,3,83
24267208,♥Pulp Fiction movie♥ huge private  room,21074914,Albert,Brooklyn,Bedford-Stuyvesant,40.68031,-73.91259,Private room,64,1,144,2020-08-04,5.06,3,0
24267383,Room with Private Bathroom in Renovated 2Br2Ba,13078961,Marian,Brooklyn,Bedford-Stuyvesant,40.69145,-73.94217,Private room,60,3,1,2018-05-31,0.04,1,89
24267385,Sonder *Weekly Discounts* 1BR Near City Acres Market,12243051,Sonder,Manhattan,Financial District,40.70669,-74.0052,Entire home/apt,110,29,0,,,12,289
24267506,♥The Godfather movie♥ Private room. 30 min to NYC,21074914,Albert,Brooklyn,Bedford-Stuyvesant,40.68031,-73.91259,Private room,47,1,141,2020-08-12,4.93,3,53
24267706,♥Entire Sunshine of the Spotless Mind movie  room♥,21074914,Albert,Brooklyn,Bedford-Stuyvesant,40.6815,-73.91206,Private room,38,1,124,2020-03-20,4.33,3,42
24268909,The Broadway Home : Northwest Wing,125904700,Airdc,Brooklyn,Williamsburg,40.7093,-73.95767,Private room,85,1,14,2020-01-20,0.49,4,0
24269090,*** Your one and only BROADWAY home ***,125904700,Airdc,Brooklyn,Williamsburg,40.70803,-73.95789,Entire home/apt,295,1,38,2020-02-01,1.36,4,365
24269100,Sunny Bedroom with Private Bathroom/法拉盛中心私人房間獨立衛浴,181710793,Michelle & Evelyn,Queens,Flushing,40.76425,-73.83061,Private room,65,1,144,2020-07-25,5.13,3,63
24276835,Brooklyn Flat in prime Carroll Gardens (Room),26459329,John,Brooklyn,Carroll Gardens,40.67564,-73.99945,Private room,53,3,40,2020-02-26,1.40,1,98
24278899,Fantastic studio in Chinatown/Lower East side,24404900,Nate,Manhattan,Chinatown,40.71371,-73.99355,Entire home/apt,180,2,93,2020-02-16,3.26,1,0
24279933,[Priv Rooftop] Sunny-Spacious Priv Bath bedroom,36632628,Camilo,Brooklyn,Bedford-Stuyvesant,40.68102,-73.93686,Private room,55,28,6,2018-11-26,0.21,1,0
24282118,One Bed Room in Financial District,155935757,Amy & Dan,Manhattan,Financial District,40.70615,-74.00752,Entire home/apt,120,30,3,2019-08-31,0.15,1,273
24283298,Luxury Modern Sunny 1BR (Clinton Hill - BedStuy),105159,Martin,Brooklyn,Bedford-Stuyvesant,40.69094,-73.9576,Entire home/apt,125,30,7,2019-08-13,0.26,1,0
24283531,Quiet Railroad Style Apartment,11150363,Lanee,Queens,Ridgewood,40.70642,-73.90554,Entire home/apt,69,5,2,2018-05-20,0.07,1,0
24284162,"Books, music and Clinton Hill",80793056,Hazel,Brooklyn,Clinton Hill,40.69289,-73.96865,Private room,40,2,2,2018-05-07,0.07,1,0
24284701,HEART WILLIAMSBURG - PRIVATE TERRRACE AND BATHROOM,101457588,Louis,Brooklyn,Williamsburg,40.70705,-73.94976,Private room,70,5,1,2018-06-03,0.04,1,0
24284744,Bright & Beautiful Studio in Columbus Circle/HK!,123362684,Jacob,Manhattan,Hell's Kitchen,40.7671,-73.98744,Entire home/apt,160,2,17,2019-12-28,0.60,1,0
24285044,Peaceful Room in UWS + French Bulldog!,24595747,Melissa,Manhattan,Upper West Side,40.77969,-73.97862,Private room,75,21,16,2019-05-19,0.57,2,122
24285869,Charming humble hideaway in LES,97825,Eduardo,Manhattan,Lower East Side,40.71883,-73.98957,Entire home/apt,140,9,26,2020-02-07,0.93,1,73
24286532,Beautiful cozy room next to subway and Manhattan!,24189809,Gaurav,Queens,Astoria,40.75756,-73.91881,Private room,450,1,0,,,1,179
24287062,Sally's hideaway - Entire Apartment - 2BR+Balcony,71188253,Aleksej,Queens,Woodside,40.7466,-73.89176,Entire home/apt,85,4,41,2020-08-10,1.52,1,358
24287261,Sweet Spot In Manhattan NYC!,16574437,Lee,Manhattan,Harlem,40.81542,-73.94574,Entire home/apt,84,2,68,2020-08-08,2.38,1,247
24287286,Spacious home next to JFK airport,32617252,Paul,Queens,Jamaica,40.66735,-73.78922,Entire home/apt,146,3,87,2020-07-24,3.29,1,87
24287367,Come Explore The Bronx And 30 Mins to Manhattan,102896902,Lawrence,Bronx,Concourse Village,40.83216,-73.91598,Private room,70,5,4,2019-09-30,0.19,2,165
24287857,Astoria Centeral Location,183211776,Rafael,Queens,Astoria,40.76387,-73.90995,Private room,55,1,112,2020-08-02,4.00,4,45
24289129,My Times Square Oasis,1334373,David,Manhattan,Hell's Kitchen,40.76323,-73.99248,Entire home/apt,320,7,9,2019-09-24,0.32,1,0
24289209,Astoria Centrally located!,183211776,Rafael,Queens,Astoria,40.76531,-73.91126,Private room,40,1,28,2020-08-01,1.01,4,45
24289926,Comfortable and spacious bedroom in midtown east,149324749,Hessam,Manhattan,Midtown,40.75628,-73.96918,Private room,130,2,2,2018-06-22,0.07,1,0
24299542,Prime Luxury Apartment,25093840,Abinav,Manhattan,Murray Hill,40.74766,-73.97601,Private room,135,1,3,2018-05-30,0.11,1,0
24300863,Tranquil Oasis in the Heart of Greenwich Village,5594198,Michelle,Manhattan,Greenwich Village,40.73034,-74.00135,Entire home/apt,150,2,56,2020-08-04,1.95,1,158
24302828,"My home, your home! Mi casa, tu casa in NY!",125011763,Peter,Queens,Astoria,40.76137,-73.90582,Entire home/apt,300,4,0,,,2,89
24303775,Spacious Living Space in the heart of Brooklyn,170817628,Ruta,Brooklyn,Fort Hamilton,40.62313,-74.03114,Private room,47,28,0,,,1,0
24306539,New Chic Designer's Bedroom,16257970,Jackie,Manhattan,Lower East Side,40.71313,-73.98665,Private room,45,2,99,2020-03-18,3.47,2,244
24307110,Sunny Lower East Side Sanctuary,43321,Lucinda,Manhattan,Chinatown,40.71426,-73.99175,Entire home/apt,200,7,7,2019-09-11,0.26,1,146
24307675,Luxury Apartment right on Union Square!,183375315,Brandon,Manhattan,East Village,40.73389,-73.99083,Entire home/apt,210,4,17,2019-08-17,0.62,1,0
24308589,Stunning Central Park 1 bedroom,101328784,Stive Alexander,Manhattan,Upper West Side,40.78243,-73.97265,Entire home/apt,265,7,15,2019-10-07,0.56,1,179
24308928,3 bed Apt Between JFK & LGA Near Subway & parking,65421561,Tomasz,Queens,Richmond Hill,40.69792,-73.84081,Entire home/apt,249,2,51,2020-07-12,2.45,1,167
24308988,Rooftop cabaña with private roof access,5717334,Shabd,Brooklyn,Bedford-Stuyvesant,40.68907,-73.953,Private room,85,1,1,2018-05-12,0.04,2,0
24311790,Cozy Lower East Mainstay,2631054,Melissa,Manhattan,Lower East Side,40.71932,-73.98995,Entire home/apt,150,3,8,2019-05-26,0.40,1,0
24312400,Private room in cozy Sunnyside apartment,22716889,Paige,Queens,Sunnyside,40.73937,-73.91566,Private room,28,1,9,2018-11-01,0.31,1,0
24313701,Fully renovated Studio.Beautiful  and comfortable.,16851857,Paul,Bronx,Wakefield,40.89641,-73.85077,Entire home/apt,59,17,17,2020-06-27,0.64,9,228
24314268,Easy option to stay on 611 W 177th St.,143820550,Ramy,Manhattan,Washington Heights,40.84695,-73.93593,Private room,55,1,43,2018-12-26,1.55,1,0
24323687,Brooklyn Family Home with a View of a Pool,127539184,Yuna,Brooklyn,East Flatbush,40.64934,-73.94508,Entire home/apt,250,5,0,,,2,0
24323953,Stylish NYC Art Loft '3',34643568,Dave,Manhattan,East Harlem,40.79138,-73.9413,Private room,82,3,18,2019-11-03,0.66,6,365
24324489,STOP! Rooftop Terrace in the East Village!,73885,Jermaine,Manhattan,East Village,40.72328,-73.9843,Private room,55,3,2,2018-05-18,0.07,1,0
24324891,2 Bedroom Modern-Contempo Bright Apartment,19557813,Princess-Wynona,Brooklyn,Bedford-Stuyvesant,40.68302,-73.92119,Entire home/apt,96,2,59,2020-03-05,2.14,1,86
24326705,Sunny apartment in prime Greenpoint-Steps to train,178244787,Miranda,Brooklyn,Greenpoint,40.72243,-73.95179,Entire home/apt,130,8,2,2018-12-02,0.07,2,0
24327546,Cozy & warm private studio apartment in Astoria,80885460,Amy,Queens,Ditmars Steinway,40.77467,-73.9094,Entire home/apt,85,2,6,2019-06-16,0.22,1,0
24329244,Large house on Clove Lakes Park--Waterfront View,183558261,Bret,Staten Island,Castleton Corners,40.62397,-74.11841,Private room,75,1,0,,,1,0
24330532,Private Loft Apartment,183568797,Allison,Queens,Long Island City,40.75354,-73.95113,Entire home/apt,200,3,54,2020-03-15,1.90,1,365
24331124,Simple Room Next to Subway!,26877931,Nikki,Brooklyn,Bedford-Stuyvesant,40.69512,-73.95019,Private room,51,30,1,2018-08-17,0.04,2,103
24331953,Historic Lux Next to Central Park w/Fireplace,10459727,Marie,Manhattan,Upper West Side,40.77962,-73.97748,Private room,125,3,6,2019-11-03,0.50,1,177
24332080,Great Room in Townhouse Close to 5 Medical Centers,62803,Eugenia,Brooklyn,Crown Heights,40.67004,-73.92207,Private room,54,14,7,2019-08-10,0.31,5,350
24334075,Huge Room in a huge Apartment,183599440,Sam,Brooklyn,Williamsburg,40.7193,-73.95863,Private room,65,4,1,2018-08-31,0.04,1,365
24334422,"ROOM with a VIEW! 
LOCATION LOCATION!",17577495,Ramiro,Manhattan,Hell's Kitchen,40.76169,-73.98839,Private room,120,3,17,2019-10-19,0.61,1,89
24334634,River and Park Views from Balcony,3220590,Nova,Manhattan,Morningside Heights,40.80798,-73.96585,Entire home/apt,85,7,0,,,1,0
24334761,SINGLE SHARED BATHROOM,163362268,Reservation Desk,Manhattan,Gramercy,40.73404,-73.98334,Private room,50,30,4,2020-03-31,0.15,25,329
24335248,Good luck studio,183610844,Helen,Queens,Fresh Meadows,40.72688,-73.79198,Private room,80,5,8,2019-07-29,0.29,2,90
24336051,"UWS Gem by Lincoln Center, Julliard & Central Park",183617557,Angie,Manhattan,Upper West Side,40.77598,-73.98917,Entire home/apt,435,30,33,2019-12-15,1.17,2,0
24336268,SINGLE SHARED BATHROOM,163362268,Reservation Desk,Manhattan,Gramercy,40.73566,-73.98549,Private room,50,30,2,2019-05-13,0.07,25,333
24348078,Large and bright room 15 min away from Manhattan,176427055,Adam,Queens,Astoria,40.76649,-73.92643,Private room,42,1,152,2020-07-20,5.31,1,361
24351450,"Cozy 1BR in Brooklyn, Steps to the train!",127532142,Meghan,Brooklyn,Bushwick,40.70473,-73.92069,Private room,60,3,43,2020-03-22,1.60,1,179
24351719,LES 2 BR Penthouse New Construction,87585422,Dan,Manhattan,Lower East Side,40.72081,-73.98461,Entire home/apt,975,6,14,2020-01-04,0.54,1,269
24352862,Brooklyn Museum of Art 2 Bedroom Gem!,183751102,Rose,Brooklyn,Crown Heights,40.67102,-73.96172,Entire home/apt,250,4,14,2019-10-30,0.50,1,365
24352967,"""Contentment""",182989977,Leisha,Brooklyn,East Flatbush,40.65435,-73.93785,Private room,99,3,5,2020-01-02,0.21,3,365
24355118,"Nice, clean, spacious room in Manhattan",55503144,José,Manhattan,East Harlem,40.79645,-73.94803,Private room,65,15,0,,,1,0
24355169,HUGE Modern Room/office/studio w Private Entrance,43037915,Edward,Brooklyn,Crown Heights,40.66371,-73.95698,Private room,275,2,0,,,1,0
24355927,Spacious and Bright  Brooklyn studio,16586817,Giorgia,Brooklyn,Bedford-Stuyvesant,40.68197,-73.91584,Entire home/apt,89,4,16,2018-10-21,0.60,2,66
24356300,"Clean, cozy, affordable Brooklyn Apt!",183608583,Emz,Brooklyn,Cypress Hills,40.68389,-73.87849,Entire home/apt,82,3,7,2018-10-30,0.26,1,45
24356861,COZY & BEAUTIFUL 1bdrm in Upper NYC,6517654,Erin,Manhattan,Washington Heights,40.8385,-73.94288,Entire home/apt,115,3,6,2019-05-29,0.22,1,0
24357562,Cozy Apartment- Lower East Side near F/M/J/Z  :),19940836,Justin,Manhattan,Lower East Side,40.71848,-73.98439,Private room,69,1,27,2019-09-23,0.95,1,0
24358122,Brooklyn apartment living room for rent,30075148,Yating,Brooklyn,Williamsburg,40.70695,-73.94524,Private room,50,7,1,2018-04-27,0.04,1,0
24358619,UWS Studio  - Great Neighborhood!,106837455,Lisa,Manhattan,Upper West Side,40.78373,-73.9823,Entire home/apt,90,90,0,,,9,0
24359329,Gorgeous Room in Wburg!,56202220,Guille,Brooklyn,Williamsburg,40.71196,-73.95424,Private room,100,3,1,2019-06-18,0.07,1,180
24360112,Comfortable bedroom in Railroad style apartment,183833039,Miguel,Brooklyn,Bushwick,40.69987,-73.91404,Private room,80,1,0,,,1,227
24366897,Modern & Stylish 1 Bed Manhattan w/ Private Garden,183886601,Lee,Manhattan,Inwood,40.86882,-73.92374,Entire home/apt,110,30,4,2019-11-08,0.15,1,321
24369797,"1br 2beds apt in the city, next to Central Park.",251588030,Lara,Manhattan,East Harlem,40.79208,-73.94642,Entire home/apt,140,3,103,2020-03-08,3.67,1,229
24370001,Stunning Rare Garden Family Home w/Loft! #10303,8961407,Jamie,Manhattan,Harlem,40.80569,-73.94848,Entire home/apt,300,7,76,2020-05-28,3.00,3,312
24370692,Bright Room in Artist's Loft,8973065,Rachel,Brooklyn,Williamsburg,40.70343,-73.93412,Private room,45,8,6,2019-09-30,0.22,1,0
24372235,Cozy studio in the Lower East Side #9,158969505,Karen,Manhattan,Lower East Side,40.72287,-73.99165,Entire home/apt,80,30,6,2020-04-06,0.23,9,233
24372429,2BR Apt. w/ Outdoor HOT TUB in Trendy Bushwick,26018691,Wesley,Brooklyn,Bushwick,40.68652,-73.91212,Entire home/apt,599,3,108,2020-07-25,3.82,1,40
24373602,"Bright, Charming Greenpoint Home-Away-From-Home",8409547,Courtney,Brooklyn,Greenpoint,40.73081,-73.95184,Entire home/apt,100,2,6,2019-12-01,0.21,1,0
24373776,Spacious bedroom in Washington Heights,6024063,Bree,Manhattan,Washington Heights,40.84821,-73.94153,Private room,55,1,4,2019-08-13,0.29,2,0
24374487,Lex place,33587458,Liron,Brooklyn,Bedford-Stuyvesant,40.69138,-73.92617,Entire home/apt,115,3,14,2019-12-31,0.57,1,0
24376295,Studio Apartment in Bed Stuy!,25741946,Ellie,Brooklyn,Bedford-Stuyvesant,40.68073,-73.92804,Entire home/apt,75,1,2,2018-12-31,0.08,1,0
24376945,Harlem Studio,21766565,Paula,Manhattan,Harlem,40.82934,-73.94269,Entire home/apt,59,2,43,2020-02-29,1.52,1,89
24377526,Clean and safe studio in East Village,917666,Mike,Manhattan,East Village,40.72412,-73.98295,Entire home/apt,87,7,3,2019-03-20,0.14,1,88
24377683,Sunny Bedroom at Union Square,21410546,Hong Ngoc,Manhattan,Chelsea,40.737,-73.99407,Private room,85,2,4,2018-06-10,0.14,1,0
24378513,Sunny Spacious Private Bedroom in Brooklyn,714531,Gabriel,Brooklyn,Prospect-Lefferts Gardens,40.65618,-73.95664,Private room,82,4,35,2019-11-05,1.26,2,177
24378806,Cozy Brooklyn Witchy Apartment,27923193,Elisabeth,Brooklyn,Crown Heights,40.67085,-73.92316,Private room,42,1,10,2020-07-25,0.35,1,46
24378935,Sweet Home in Prime location at Clinton Hill,182490482,Pushp,Brooklyn,Clinton Hill,40.69147,-73.96704,Entire home/apt,119,1,22,2020-08-07,0.80,1,0
24379887,"SUITE- PRIVATE 1/2 BATH, 4 BEDS IN WILLIAMSBURG!!",184004979,Ken And Andy,Brooklyn,Williamsburg,40.70914,-73.961,Private room,50,10,95,2020-03-16,3.33,2,288
24380012,Cozy Brooklyn Apt (Near JFK/Manhattan/Times Sqr),73592174,Mark,Brooklyn,Midwood,40.61167,-73.95803,Private room,39,1,4,2018-12-24,0.15,1,90
24380794,Trendy Williamsburg! 1 block to subway (L).,184009385,Artem,Brooklyn,Williamsburg,40.71434,-73.94275,Entire home/apt,133,2,75,2020-07-19,2.66,2,64
24387440,Midtown East Prime UN Location,184065290,Keren,Manhattan,Midtown,40.75418,-73.9664,Entire home/apt,180,30,16,2018-12-12,0.56,1,180
24392338,Amazing East Village XL Studio Apartment.Scrubbed!,160356,Joseph,Manhattan,East Village,40.72361,-73.9847,Entire home/apt,74,1,237,2020-08-10,8.53,2,288
24392461,Master bedroom W/ Ensuite in centre of EVERYTHING,24405003,Bianca,Manhattan,Chinatown,40.7138,-73.99371,Private room,167,2,4,2018-10-16,0.15,4,0
24392856,Sunny Crown Heights Studio,55924743,Hannah,Brooklyn,Crown Heights,40.67673,-73.9447,Entire home/apt,150,2,3,2018-05-28,0.11,1,0
24395202,Large Manhattan Suite,184130293,Sandia,Manhattan,Inwood,40.86408,-73.92257,Private room,45,30,4,2019-09-30,0.14,2,0
24395331,"Comfortable king bedroom, office, and kids' room",6059987,Andrew,Brooklyn,Crown Heights,40.67718,-73.95566,Private room,65,1,2,2018-07-20,0.08,1,0
24397502,SUNNY ROOM IN WILLIAMSBURG - 1 BLOCK TO METRO!!,184004979,Ken And Andy,Brooklyn,Williamsburg,40.7102,-73.96222,Private room,34,10,115,2020-05-25,4.04,2,277
24397657,Brooklyn Townhouse Apartment in Trendy Bushwick.,30927892,Emily & Rodrigo,Brooklyn,Bushwick,40.68865,-73.9081,Entire home/apt,180,4,56,2020-03-10,2.01,1,0
24397824,Cozy private Bedroom in upper Manhattan!,72423116,Isabelle,Manhattan,Morningside Heights,40.80385,-73.96499,Private room,88,1,23,2020-01-11,0.88,1,0
24398061,Cute and Cozy Bushwick BR,53163551,Amanda,Brooklyn,Bushwick,40.70037,-73.91751,Private room,40,14,4,2018-06-16,0.14,1,0
24398725,Relaxing place for recharge energy,110907551,Paula,Manhattan,Midtown,40.74598,-73.98267,Entire home/apt,101,2,55,2020-05-30,3.46,1,12
24408535,Beautiful Penthouse spacious HUGE private terrace.,408485,Justin,Manhattan,East Village,40.72709,-73.99074,Entire home/apt,198,5,8,2020-07-26,0.57,1,250
24408644,Spacious Apartment in Brooklyn,184264303,Olie,Brooklyn,Flatlands,40.6248,-73.93443,Entire home/apt,130,1,43,2020-01-02,1.57,1,268
24412104,Cozy feel at home (female only)share studio,91034542,Maureen,Manhattan,Kips Bay,40.74408,-73.97803,Private room,65,3,59,2020-02-12,2.10,1,0
24412681,Cozy SI den with multiple with easy access to NYC,184233409,Lisa,Staten Island,Port Richmond,40.63275,-74.13681,Entire home/apt,39,2,17,2020-08-01,0.63,1,289
24420139,401 east 60th,165898555,Honey,Manhattan,Upper East Side,40.75972,-73.96021,Entire home/apt,275,30,1,2018-05-24,0.04,3,364
24421357,Private Clean Room near Yankee Stadium.,10534760,Lois,Bronx,Morrisania,40.83139,-73.90166,Private room,50,2,36,2020-02-16,1.29,1,45
24424607,1 bedroom apt Next to central  Park westManhattan,409965,Juan Carlos,Manhattan,Upper West Side,40.77829,-73.97794,Private room,70,6,11,2019-06-30,0.39,3,213
24424840,◈Hidden Midtown Gem◈ Perfect 5-Star Stay!,148272313,Steven,Manhattan,Murray Hill,40.74519,-73.97676,Entire home/apt,200,3,108,2020-04-11,4.05,1,180
24426350,Central Harlem Modern Oasis,16908803,Brittany,Manhattan,Harlem,40.81448,-73.93714,Entire home/apt,130,6,2,2018-06-19,0.07,1,0
24426631,Gem Of A Hideout With  Private Deck/Garden,165884816,Kelsey,Brooklyn,Williamsburg,40.71975,-73.96136,Entire home/apt,161,91,11,2019-07-05,0.39,1,0
